Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Current Ratio,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Inventory,Liabilities,Long-Term Debt,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,For Year,Earnings Per Share,Estimated Shares Outstanding,Total Revenue
983783000,-206887000,16241000,20,-37472000,98,927107000,0,1916000,233,49292000,610889000,610889000,538415000,30,1981427000,231429000,0,0,140426000,0,0,-320545000,394966000,-605534000,-78911000,376888000,35945000,376888000,376888000,1256321000,594648000,9,55313000,65486000,-37817000,0,-27439000,0,-3270000,9,33,6,233,1903196000,-481512000,1337487000,2890905000,2289250000,983783000,1868408000,1022497000,2890905000,2014,1.92,196295833.3,6564721000
861373000,62619000,15205000,27,-44383000,94,807796000,0,1821000,231,46012000,736689000,736689000,524724000,33,2187777000,277192000,0,0,-65782000,0,0,-119311000,564712000,-634972000,-7426000,457223000,61713000,457223000,457223000,1129121000,721484000,11,56417000,56413000,-81238000,0,-3337000,0,653000,11,44,7,231,1771379000,-499027000,1420281000,2582438000,1993370000,861373000,1691993000,890445000,2582438000,2015,2.42,188935124,6616632000
1904316000,-127327000,21991000,11,-308581000,42,1047075000,0,20000,67,413648000,388051000,300693000,480702000,78,3733225000,84335000,1111041000,0,7240000,1249412000,0,-272128000,763200000,-492516000,-525513000,232850000,25776000,232850000,232850000,745161000,366060000,8,0,101541000,18197000,-15571000,-543767000,138300000,241142000,6,14,5,67,-209218000,-440791000,3151043000,7739481000,2219287000,3294381000,2145464000,5594017000,7739481000,2013,1.73,134595375.7,4771259000
2363151000,-157957000,44966000,22,-328387000,43,1437588000,0,21000,70,427601000,562730000,464641000,553126000,80,4584404000,91691000,1290087000,0,440767000,1746787000,492894000,381667000,1366959000,48149000,-924257000,398097000,17668000,398097000,398097000,964764000,517764000,9,0,166357000,-138774000,-8868000,-558736000,180376000,265930000,8,26,7,70,0,-409336000,3919856000,9020538000,2924489000,4186615000,1784267000,7236271000,9020538000,2014,3.09,128833980.6,5763485000
3353171000,-198262000,638591000,16,-787041000,29,1687623000,0,23000,50,671206000,1052157000,925962000,1064259000,80,5362758000,203214000,2793954000,0,325589000,3183140000,1441860000,273599000,1368045000,1404199000,-2371260000,764465000,-550471000,764465000,764465000,1096211000,413566000,6,0,158688000,-284894000,-79734000,-1528039000,314432000,397235000,14,19,11,50,507666000,59745000,4785243000,15485675000,2976261000,5926017000,4864394000,10621281000,15485675000,2015,5.87,130232538.3,6672317000
3226890000,-276154000,-11954000,7,-749348000,31,1815544000,0,23000,56,1036619000,449748000,276600000,1394904000,82,7176866000,15315000,2446652000,0,213681000,3159336000,-403517000,120512000,1564334000,-690619000,-718321000,281848000,97699000,281848000,281848000,1362649000,461702000,5,0,199745000,-280399000,177760000,68533000,312939000,231204000,3,7,3,56,129034000,-314703000,6280728000,15777546000,3450251000,6127198000,4132301000,11645245000,15777546000,,,,8773564000
19531000000,-1913000000,1322000000,46,-6597000000,187,14468000000,-437000000,40000000,674,6544000000,15200000000,14371000000,47600000000,16,23867000000,2425000000,0,7708000000,1232000000,1.15E+11,9663000000,-1191000000,10444000000,8133000000,-19731000000,11953000000,-6222000000,11953000000,13022000000,87309000000,12809000000,9,5847000000,0,-18230000000,257000000,-45632000000,40886000000,-706000000,10,55,8,634,23386000000,-213000000,10850000000,2.02E+11,1.32E+11,19531000000,26112000000,1.76E+11,2.02E+11,2013,1.82,6567582418,1.47E+11
20035000000,-2896000000,424000000,5,-7463000000,155,10757000000,-936000000,40000000,658,7423000000,2031000000,1234000000,53343000000,8,12174000000,4000000,0,7870000000,5729000000,1.19E+11,7314000000,-3711000000,14507000000,3423000000,-21124000000,1231000000,4424000000,1231000000,2506000000,92819000000,332000000,0,6052000000,0,-5265000000,25000000,-52009000000,44032000000,-467000000,1,5,1,619,9422000000,-1964000000,11842000000,2.09E+11,1.32E+11,20035000000,24438000000,1.84E+11,2.09E+11,2014,0.81,1519753086,1.44E+11
20272000000,-3563000000,1560000000,26,-7196000000,43,14272000000,-1155000000,41000000,125,7966000000,11025000000,10252000000,57256000000,12,18149000000,2881000000,0,8319000000,7758000000,89879000000,17148000000,3515000000,16170000000,14322000000,-26162000000,7373000000,-1506000000,7373000000,9191000000,56179000000,7647000000,5,4795000000,2913000000,-6257000000,-317000000,-56717000000,23457000000,-701000000,7,36,5,114,14414000000,-129000000,10502000000,2.25E+11,1.03E+11,82336000000,28642000000,1.96E+11,2.25E+11,2015,1.86,3963978495,1.50E+11
21296000000,-2855000000,1794000000,16,-6992000000,43,15905000000,-815000000,41000000,120,8717000000,7690000000,6796000000,60901000000,11,16312000000,2189000000,0,8898000000,6595000000,93301000000,11028000000,1633000000,19792000000,7458000000,-25352000000,4596000000,3544000000,4596000000,6376000000,57368000000,4116000000,3,5656000000,3368000000,-7013000000,-49000000,-55945000000,24395000000,-1000000,4,23,3,110,15634000000,-145000000,12196000000,2.38E+11,1.08E+11,90281000000,29170000000,2.09E+11,2.38E+11,,,,1.52E+11
239832000,-51593000,1567000,25,-206540000,25,58506000,-68685000,2968000,587,64191000,713581000,713468000,654850000,52,1719445000,264832000,0,784068000,20944000,0,0,-21105000,416120000,-234443000,-201792000,448636000,19520000,448636000,448636000,432579000,712657000,21,12473000,132857000,11101000,0,4845000,0,-16893000,21,40,13,260,1688781000,226000,1007431000,2075784000,1408461000,239832000,1772697000,303087000,2075784000,2013,1.51,297109933.8,3326106000
285353000,-63418000,1723000,26,-189474000,31,114496000,-87622000,2959000,422,72672000,788349000,787434000,763889000,51,1897402000,293284000,0,869224000,72169000,0,90000000,55990000,499392000,-249732000,-188781000,494150000,17221000,494150000,494150000,483842000,787590000,21,11948000,115703000,-7836000,0,242000,0,-5780000,21,41,13,190,1886350000,-45245000,1110776000,2359102000,1583265000,375353000,1915217000,443885000,2359102000,2014,1.67,295898203.6,3733507000
311116000,-20608000,1784000,29,-155168000,35,129019000,-47830000,2896000,446,86598000,829128000,826020000,818889000,50,1948934000,309659000,0,913263000,5148000,302950000,260000000,14523000,546940000,-337563000,-180627000,516361000,18099000,516361000,516361000,468375000,828755000,21,48797000,154119000,-46403000,0,-25459000,0,-10828000,21,46,13,201,1842772000,-273852000,1121590000,2532462000,1664776000,373166000,1801289000,731173000,2532462000,2015,1.77,291729378.5,3869187000
265162000,-40490000,926000,26,-189451000,41,112735000,-80853000,2892000,624,104052000,796233000,789729000,899697000,50,1964777000,290251000,0,992989000,-30419000,379518000,30000000,-16284000,513999000,-340872000,-188093000,499478000,31805000,499478000,499478000,499716000,795839000,20,48417000,115330000,-47304000,0,1358000,0,30426000,20,41,13,264,1940143000,-30168000,1169470000,2668884000,1720770000,275644000,1933094000,735790000,2668884000,,,,3962036000
823000000,-378000000,0,10,-1362000000,1041,3323000000,0,0,1188,1011000000,2754000000,2754000000,2882000000,76,5997000000,1254000000,883000000,0,841000000,237000000,-1891000000,939000000,4222000000,-667000000,-2624000000,1491000000,1035000000,1491000000,1491000000,1109000000,2804000000,36,221000000,512000000,14000000,-889000000,-380000000,1088000000,213000000,35,18,19,1188,3159000000,1504000000,1778000000,17895000000,13070000000,1100000000,15470000000,2425000000,17895000000,2013,0.62,2404838710,7872000000
1042000000,-610000000,0,8,-1831000000,786,4315000000,0,0,940,1243000000,4910000000,4910000000,3967000000,83,10313000000,1970000000,3929000000,0,687000000,119000000,-243000000,992000000,7326000000,-298000000,-5913000000,2925000000,3405000000,2925000000,2925000000,1678000000,4994000000,40,699000000,513000000,-228000000,-55000000,-5325000000,2327000000,-339000000,39,14,23,940,6099000000,0,2653000000,39966000000,13390000000,1424000000,36096000000,3870000000,39966000000,2014,1.12,2611607143,12466000000
1645000000,-973000000,0,8,-2523000000,958,4907000000,0,0,1125,1945000000,6194000000,6194000000,5687000000,84,15061000000,2506000000,3246000000,0,1904000000,107000000,-119000000,592000000,10320000000,-139000000,-9434000000,3669000000,3903000000,3669000000,3669000000,2559000000,6225000000,35,796000000,659000000,-455000000,-20000000,-211000000,3157000000,-147000000,35,14,20,1125,9787000000,0,4020000000,49407000000,21652000000,1925000000,44218000000,5189000000,49407000000,2015,1.31,2800763359,17928000000
2505000000,-1489000000,0,17,-4491000000,1024,8903000000,0,0,1197,2342000000,12518000000,12518000000,8591000000,86,23849000000,2301000000,2535000000,0,2392000000,0,-312000000,3996000000,16108000000,-310000000,-11739000000,10188000000,2791000000,10188000000,10188000000,3993000000,12427000000,45,1312000000,959000000,-703000000,2000000,-62000000,2892000000,-145000000,45,21,37,1197,21670000000,0,5503000000,64961000000,34401000000,2875000000,59194000000,5767000000,64961000000,,,,27638000000
287000000,-33500000,500000,5,-75000000,53,336000000,-18700000,1600000,194,101300000,143700000,135200000,509400000,33,1041600000,26900000,683600000,357200000,30500000,297500000,-84900000,215200000,282800000,15700000,-86700000,118700000,78000000,118700000,108300000,381700000,143200000,5,71600000,153000000,30600000,-7100000,-11700000,335300000,5500000,4,6,4,138,41000000,95500000,873100000,3873900000,1227900000,632400000,2381100000,1492800000,3873900000,2012,0.74,160405405.4,3134800000
314800000,-58500000,-5300000,9,-96700000,33,241400000,-89700000,1700000,180,90400000,317700000,310500000,468300000,35,1295100000,101500000,628900000,428900000,45500000,350000000,31300000,-94600000,297800000,4100000,-396700000,229700000,47000000,229700000,209000000,402800000,323000000,9,319700000,254300000,95400000,-2700000,-300000000,238900000,32200000,8,12,6,122,200800000,-1400000,938700000,4178100000,1327400000,738700000,2649400000,1528700000,4178100000,2013,1.39,165251798.6,3703600000
333800000,-39900000,-1200000,7,-127500000,27,191900000,14500000,1700000,186,98800000,402300000,391900000,539800000,34,1366900000,118300000,656500000,462200000,-95600000,643700000,313800000,-49500000,253700000,-147500000,-151100000,158100000,141000000,158100000,273600000,458900000,403500000,10,89700000,186100000,-6700000,-2200000,-23600000,295900000,-24400000,10,17,4,120,279500000,-410900000,943300000,4052900000,1299100000,699600000,2259500000,1793400000,4052900000,2014,0.98,161326530.6,4013600000
344200000,-6900000,-4300000,13,-128500000,31,238500000,-69800000,1700000,187,115700000,491800000,459900000,627900000,35,1581900000,153400000,996700000,555600000,41200000,1171600000,499700000,46600000,411100000,416900000,-766600000,315000000,39800000,315000000,306500000,502600000,496100000,11,80000000,122000000,-52500000,-1200000,-638100000,293600000,-24400000,10,19,7,114,501600000,-22800000,1047600000,4878600000,1418700000,757900000,2450900000,2427700000,4878600000,2015,1.97,159898477.2,4579400000
3100000000,-365000000,-82000000,18,-3494000000,111,3705000000,-729000000,107000000,308,1201000000,5900000000,5714000000,22954000000,36,6449000000,1510000000,0,4576000000,-247000000,3525000000,-157000000,-1117000000,3774000000,-1428000000,-3463000000,3100000000,10000000,3041000000,3100000000,1629000000,5814000000,32,2189000000,387000000,-506000000,0,31000000,3771000000,-76000000,32,33,17,171,2399000000,0,431000000,35440000000,10297000000,3343000000,17543000000,17897000000,35440000000,2012,3.2,968750000,18010000000
4225000000,49000000,80000000,13,-5286000000,42,1985000000,-288000000,117000000,209,2961000000,5466000000,4948000000,49787000000,30,6284000000,1475000000,0,5018000000,-164000000,20394000000,6025000000,-1720000000,6139000000,3049000000,-10908000000,2680000000,114000000,2658000000,2680000000,2562000000,5351000000,26,1798000000,407000000,-405000000,0,-5622000000,4949000000,26000000,24,24,13,104,2742000000,-228000000,657000000,63473000000,9972000000,4773000000,20934000000,42539000000,63473000000,2013,2.65,1011320755,20921000000
4398000000,215000000,826000000,3,-7215000000,9,464000000,-249000000,117000000,175,4063000000,850000000,220000000,47673000000,9,1934000000,324000000,0,5361000000,-598000000,18371000000,-1596000000,-1521000000,5631000000,-3351000000,-3801000000,-551000000,2945000000,-1308000000,-551000000,2563000000,97000000,0,1956000000,657000000,-544000000,0,3414000000,5508000000,0,1,1,3,71,128000000,0,592000000,58674000000,9045000000,5172000000,18287000000,40387000000,58674000000,2014,-1.26,437301587.3,21438000000
3386000000,813000000,45000000,155,-6353000000,5,224000000,379000000,137000000,173,3706000000,-13337000000,-13982000000,36873000000,80,-12647000000,-1935000000,0,4788000000,-916000000,19779000000,1595000000,-240000000,3220000000,2786000000,-6246000000,-12156000000,11230000000,-12236000000,-12156000000,2277000000,-13382000000,84,2242000000,173000000,-503000000,0,107000000,5395000000,97000000,88,179,77,62,-12387000000,1936000000,569000000,46577000000,7462000000,4307000000,7828000000,38749000000,46577000000,2015,-11.31,1074801061,15877000000
5499000000,-451000000,-14000000,16,-3375000000,86,4917000000,0,32000000,196,2386000000,4420000000,4338000000,18484000000,63,27839000000,1622000000,0,457000000,-325000000,2739000000,1322000000,2074000000,4688000000,1184000000,-3803000000,2716000000,121000000,2716000000,2716000000,5577000000,4434000000,10,1054000000,323000000,-3820000000,-18000000,-428000000,5023000000,241000000,10,25,6,188,18519000000,34000000,20359000000,33567000000,11274000000,5750000000,17398000000,16169000000,33567000000,2013,4.95,548686868.7,44287000000
5311000000,-516000000,3000000,15,-3533000000,55,2908000000,0,32000000,182,2587000000,3818000000,3658000000,19550000000,63,28515000000,1334000000,0,463000000,-688000000,4736000000,1743000000,-2009000000,4264000000,-2719000000,-3551000000,2324000000,601000000,2324000000,2324000000,5982000000,3815000000,8,1047000000,330000000,506000000,-19000000,-18000000,4667000000,-44000000,8,24,5,174,16229000000,-4300000000,22113000000,33070000000,9683000000,5312000000,15277000000,17793000000,33070000000,2014,6.82,340762463.3,45567000000
5937000000,-392000000,-5000000,7,-4347000000,63,3763000000,0,32000000,174,2611000000,1862000000,1627000000,20875000000,64,30469000000,577000000,0,498000000,-33000000,7249000000,2486000000,855000000,5366000000,1349000000,-5752000000,1050000000,2142000000,1050000000,1050000000,5719000000,1867000000,4,1511000000,355000000,172000000,-27000000,-1405000000,6231000000,-12000000,3,11,2,165,16900000000,-934000000,25715000000,36531000000,10335000000,5956000000,14993000000,21538000000,36531000000,2015,3.7,283783783.8,47453000000
7979000000,-199000000,-1000000,13,-4818000000,44,3534000000,0,32000000,150,2631000000,3076000000,2740000000,24284000000,66,33038000000,920000000,0,496000000,121000000,13838000000,6478000000,-229000000,5708000000,3611000000,-9446000000,1820000000,1794000000,1820000000,1820000000,7252000000,3077000000,6,3044000000,707000000,-169000000,-54000000,-4628000000,8312000000,-459000000,5,20,4,144,18371000000,-2539000000,27330000000,46064000000,11989000000,8008000000,13784000000,32280000000,46064000000,2016,6.59,276176024.3,50365000000
2473000000,-13000000,77000000,6,-2678000000,2,172000000,-50000000,42000000,50,1327000000,2211000000,1300000000,33090000000,56,8538000000,545000000,0,861000000,31000000,15685000000,1779000000,-30000000,2320000000,807000000,-3157000000,770000000,129000000,770000000,755000000,2248000000,2134000000,14,2330000000,487000000,385000000,-52000000,-541000000,6603000000,125000000,9,10,5,38,2888000000,0,5353000000,50494000000,3768000000,7605000000,13084000000,37410000000,50494000000,2012,1.85,416216216.2,15255000000
2086000000,-114000000,-99000000,3,-2638000000,3,218000000,96000000,42000000,53,2022000000,1483000000,570000000,33487000000,57,8433000000,195000000,0,752000000,7000000,16121000000,1470000000,46000000,2662000000,477000000,-3093000000,392000000,429000000,392000000,375000000,2284000000,1582000000,11,1854000000,759000000,284000000,-73000000,-383000000,6145000000,-170000000,4,4,3,43,2590000000,0,4315000000,50424000000,4013000000,7637000000,12692000000,37732000000,50424000000,2013,0.94,417021276.6,14892000000
2098000000,139000000,64000000,2,-3312000000,2,85000000,-65000000,42000000,60,1563000000,1126000000,171000000,35783000000,54,8053000000,-42000000,0,817000000,-91000000,19393000000,1164000000,-133000000,2713000000,513000000,-3359000000,299000000,727000000,299000000,213000000,1779000000,1062000000,7,1411000000,677000000,246000000,-47000000,21000000,6909000000,141000000,1,1,2,46,2285000000,0,5759000000,51648000000,3358000000,5561000000,12420000000,39228000000,51648000000,,,,15049000000
